ts_code,year,month,fund_name,上证50,消费50,红利指数,yearmth
011771.OF,2023,3,国寿安保稳隆A,0.014289922407077695,0.014289922407077695,0.0,202303
011773.OF,2023,3,国寿安保璟珹6个月持有A,0.022336888941356756,0.011881602319128258,0.0,202303
011775.OF,2023,3,格林鑫悦一年持有A,0.07516847587159717,0.08659382548979987,0.0,202303
011777.OF,2023,3,易方达稳健增长A,0.12802642590050844,0.06142570348834968,0.0,202303
011779.OF,2023,3,易方达稳泰一年持有A,0.03558551057847144,0.01929601017548442,0.007928989394079301,202303
011781.OF,2023,3,泓德慧享A,0.04844154880859276,0.03202384743577308,0.0,202303
011783.OF,2023,3,泓德睿源三年持有,0.09240178885778697,0.06758646628542758,0.0,202303
011784.OF,2023,3,天弘招添利A,0.03218541259372778,0.00990440948358626,0.0,202303
011788.OF,2023,3,工银聚益A,0.032659602156566714,0.0,0.0,202303
011791.OF,2023,3,招商瑞盈9个月持有A,0.0081838105994952,0.007221351562356436,0.0,202303
011793.OF,2023,3,建信智能汽车,0.02116965114182489,0.01923152176017197,0.0,202303
011800.OF,2023,3,申万菱信价值精选A,0.030434809209503852,0.0,0.0,202303
011801.OF,2023,3,中银证券盈瑞A,0.012033686103477803,0.0,0.0,202303
011803.OF,2022,12,景顺长城宁景6个月持有A,0.018138507763033752,0.007670096520599074,0.0,202212
011805.OF,2023,3,嘉实优质核心两年持有A,0.11622022183422155,0.11622022183422155,0.0,202303
011811.OF,2023,3,财通安华A,0.19446573884209553,0.12306184944807555,0.01698015221685354,202303
011816.OF,2023,3,融通多元收益一年持有,0.0227501746369066,0.011840169163183133,0.010673202090459803,202303
011817.OF,2023,3,银华阿尔法,0.11100994758752225,0.15318445903612807,0.0,202303
011818.OF,2023,3,鹏扬景阳一年持有A,0.017010090510656706,0.007682316767165027,0.014906121633872196,202303
011820.OF,2023,3,兴业兴智一年持有A,0.13395589324757073,0.1393282651003771,0.0,202303
011822.OF,2023,3,易方达产业升级A,0.023296112449125016,0.0,0.011182277011907923,202303
011824.OF,2023,3,浙商汇金量化臻选A,0.013242586818447682,0.0,0.0,202303
011826.OF,2023,3,汇添富健康生活一年持有A,0.09263884323110444,0.0,0.0,202303
011830.OF,2023,3,富国天恒A,0.0518581869630417,0.0,0.0,202303
011832.OF,2022,12,西部利得中证人工智能A,0.11834598597145789,0.0,0.0,202212
011834.OF,2023,3,大成投资严选六月持有A,0.06812039054451559,0.07064348393095249,0.0,202303
011836.OF,2023,3,银华智能建造,0.05822136720992675,0.05822136720992675,0.0,202303
011837.OF,2023,3,鹏扬中国优质成长A,0.03654116127602234,0.03654116127602234,0.0,202303
011839.OF,2023,3,天弘中证人工智能主题A,0.04492091318783816,0.0,0.0,202303
011841.OF,2023,3,嘉实兴锐优选一年持有A,0.16011617139591683,0.16011617139591683,0.0,202303
011843.OF,2023,3,民生加银内核驱动A,0.04917075636801236,0.0,0.09377406130138832,202303
011845.OF,2023,3,博时周期优选A,0.12603412739377903,0.03498084336592393,0.0,202303
011847.OF,2023,3,易方达商业模式优选A,0.17772528181280722,0.09919446540774544,0.07853081640506179,202303
011851.OF,2023,3,天弘先进制造A,0.040114387835934476,0.0,0.0,202303
011853.OF,2023,3,招商中证消费龙头指数增强A,0.33647295193887317,0.3758858275869611,0.0,202303
011855.OF,2023,3,银华长荣,0.24175419590566244,0.08390331330032566,0.2667583166395637,202303
011856.OF,2023,3,安信均衡成长18个月持有A,0.16705376198798616,0.0978838254313788,0.0,202303
011858.OF,2023,3,安信消费升级一年持有A,0.07399970386586245,0.1898595601103117,0.0,202303
011862.OF,2023,3,南方蓝筹成长A,0.07693717983781809,0.0804841724693338,0.0,202303
011866.OF,2023,3,广发价值增长A,0.09242296510934951,0.08182881799256805,0.0,202303
011868.OF,2023,3,中信建投远见回报A,0.03238514859713932,0.0,0.0,202303
011872.OF,2023,3,中邮悦享6个月持有A,0.03220315609404606,0.010658961989531191,0.0,202303
011874.OF,2023,3,博时先进制造A,0.025635516028767784,0.0,0.0,202303
011876.OF,2022,12,景顺长城医疗健康A,0.03218210194974454,0.0,0.0,202212
011882.OF,2023,3,招商蓝筹精选A,0.08055845361089307,0.0,0.0,202303
011886.OF,2023,3,弘毅远方高端制造A,0.053379134189728915,0.0,0.0,202303
011888.OF,2023,3,民生加银周期优选A,0.0804987809825195,0.0,0.0,202303
011893.OF,2023,3,易方达长期价值A,0.1757474584996955,0.09922766265327902,0.07651979584641648,202303
011901.OF,2023,3,南方竞争优势A,0.12292590757698607,0.0985619090945107,0.0,202303
011905.OF,2023,3,安信价值启航A,0.15259350083447554,0.11937834522601812,0.12062372792654906,202303
011908.OF,2023,3,广发沪港深价值精选A,0.06153919492162064,0.12088006274013824,0.0,202303
011911.OF,2023,3,华夏消费优选A,0.19822549128813993,0.2788560156342956,0.0,202303
011913.OF,2023,3,华夏永泓一年持有A,0.008287474703735769,0.0,0.008287474703735769,202303
011917.OF,2023,3,山西证券品质生活A,0.08907144188968433,0.13695916322512497,0.0,202303
011921.OF,2023,3,富国均衡成长三年持有A,0.07592745593894916,0.07592745593894916,0.0,202303
011923.OF,2023,3,大成消费精选A,0.1491586247595576,0.18671420837317587,0.0,202303
011927.OF,2022,12,博时汇誉回报A,0.22831379663040602,0.0,0.0432858958216053,202212
011930.OF,2022,12,华夏时代前沿一年持有A,0.056994190928457866,0.0,0.0,202212
011932.OF,2023,3,工银战略远见A,0.2683865375818757,0.0,0.0841666592918217,202303
011934.OF,2023,3,中航量化阿尔法六个月持有A,0.010717481061077455,0.0,0.0,202303
011936.OF,2023,3,华夏阿尔法精选A,0.17889642098441036,0.2638573127478826,0.0,202303
011938.OF,2022,12,博时新能源汽车A,0.0370826061830239,0.01227790617013657,0.0,202212
011956.OF,2023,3,鹏华新能源精选A,0.03409719067460186,0.0,0.0,202303
011966.OF,2023,3,招商中证光伏产业A,0.20411939834658727,0.0,0.0,202303
011971.OF,2023,3,东财中证银行A,0.35451777664620365,0.0,0.17043014958946248,202303
011975.OF,2023,3,广发均衡回报A,0.08733161682770953,0.04700810499907651,0.0,202303
011977.OF,2023,3,格林研究优选A,0.29182637311107756,0.14527282126508156,0.0,202303
011980.OF,2023,3,富兰克林国海匠心精选A,0.024940006743992,0.04563655812806302,0.0,202303
011989.OF,2023,3,汇安鑫泽稳健一年持有A,0.043225093345201145,0.03162759036599169,0.0,202303
011991.OF,2023,3,汇安泓利一年持有A,0.037719416579650236,0.028271792609087715,0.0,202303
011994.OF,2023,3,国联安核心优势,0.11812225688457023,0.0,0.052391051742240236,202303
011995.OF,2023,3,国泰诚益A,0.0132547277355148,0.012021339465110007,0.0,202303
011997.OF,2023,3,景顺长城安盈回报一年持有A,0.016266278526249203,0.0,0.016266278526249203,202303
012001.OF,2023,3,中泰星宇价值成长A,0.08040959067337493,0.0,0.033135235060844544,202303
012003.OF,2023,3,招商价值成长A,0.03177416468961081,0.0,0.0,202303
012005.OF,2022,12,信澳恒盛A,0.016667788590723535,0.03911060801451966,0.01820951577672052,202212
012008.OF,2023,3,易方达稳健回报A,0.1365598244461278,0.06715626154185866,0.0,202303
012010.OF,2022,12,富国泰享回报6个月持有A,0.022268777486357104,0.0,0.0029719789376496234,202212
012014.OF,2023,3,工银聚润6个月持有A,0.03287000164019415,0.021965974557539947,0.0,202303
012019.OF,2022,12,国投瑞银安泽A,0.032290349270488336,0.0,0.01256498336538795,202212
012023.OF,2023,3,兴业聚乾A,0.061187903440728386,0.049043802828838884,0.0,202303
012025.OF,2023,3,兴业聚兴A,0.020677275067233058,0.02692514578202304,0.0,202303
012027.OF,2023,3,光大保德信安阳一年持有A,0.013518122261596374,0.007829972105872036,0.0,202303
012033.OF,2023,3,广发睿盛A,0.05094809372599518,0.10265947574261058,0.0,202303
012036.OF,2023,3,诺德兴远优选一年持有,0.09100497005665728,0.025573785036091395,0.0,202303
012045.OF,2023,3,大成医药健康A,0.05645054616599017,0.0,0.0,202303
012054.OF,2023,3,鹏华安康一年持有A,0.004277834385908134,0.01588129079127226,0.0,202303
012057.OF,2023,3,鹏华品质成长A,0.3640553359013752,0.21020611636632905,0.0,202303
012064.OF,2022,12,圆信永丰兴诺一年持有,0.0577733453236698,0.028527183992513284,0.0,202212
012065.OF,2022,12,嘉实民安添复一年持有A,0.008149843269406142,2.512693699056796e-05,0.0,202212
012067.OF,2023,3,嘉实蓝筹优势A,0.23198987261177345,0.09774497842126079,0.0,202303
012069.OF,2023,3,天弘安康颐享12个月持有A,0.01325220324232371,0.0063429202528278265,0.0,202303
012075.OF,2023,3,易方达稳健添利A,0.05628281385145614,0.07203472658126768,0.0,202303
012077.OF,2023,3,易方达悦夏一年持有A,0.0401125809042715,0.028579677614476183,0.0,202303
012080.OF,2023,3,易方达中证500量化增强A,0.011496424918221781,0.009959432991058094,0.0,202303
012082.OF,2022,12,博时数字经济A,0.08243386892538229,0.015159598757827101,0.0,202212
012086.OF,2022,12,博时健康生活A,0.08094613329640961,0.021642445493430994,0.0,202212
012088.OF,2023,3,东方红锦和甄选18个月持有A,0.018317978702336923,0.00940202412216066,0.0,202303
012095.OF,2022,12,长信颐和养老(FOF)A,0.027175927815910685,0.0,0.024998528702770844,202212
012096.OF,2023,3,鑫元鑫动力A,0.0684540595028322,0.0684540595028322,0.0,202303
012098.OF,2023,3,华夏成长机会一年持有,0.021668541005192443,0.0,0.0,202303
012102.OF,2023,3,国寿安保低碳经济A,0.032969417430000966,0.0,0.0,202303
012106.OF,2023,3,广发安泰稳健养老一年持有A,0.010961604584556419,0.006129925245330153,0.0,202303
012107.OF,2023,3,泓德瑞嘉三年持有A,0.06064802848747437,0.02840399528188361,0.0,202303
012111.OF,2022,12,鹏华安颐A,0.004054525173294168,0.012428668693986556,0.0005184076055842937,202212
012113.OF,2023,3,融通稳健增长一年持有A,0.019634749858766055,0.0,0.0,202303
012119.OF,2023,3,工银核心优势A,0.09233140031269865,0.09233140031269865,0.0,202303
012123.OF,2023,3,招商金安成长严选,0.12504182877034226,0.04397168344551731,0.0,202303
012124.OF,2023,3,博道盛彦A,0.04793351718688688,0.09228884058386116,0.0,202303
012126.OF,2023,3,泰达宏利新能源A,0.026079923879991296,0.0,0.0,202303
012130.OF,2022,12,景顺长城先进智造A,0.043560998143583524,0.0,0.0,202212
012132.OF,2023,3,华泰保兴价值成长A,0.048361813453112586,0.0,0.0,202303
012137.OF,2023,3,景顺长城安瑞A,0.030046806935404756,0.0,0.028825628787560363,202303
012138.OF,2023,3,景顺长城安益回报一年持有A,0.047563245118190184,0.02505890218122731,0.010998379878160464,202303
012147.OF,2023,3,富国大盘核心资产,0.11159407949971734,0.14683358673234445,0.0,202303
012148.OF,2023,3,国投瑞银产业趋势A,0.07768211434486237,0.0,0.0,202303
012150.OF,2023,3,诺德价值发现一年持有,0.09597340424784698,0.03406093326620792,0.0,202303
012153.OF,2023,3,博时研究慧选A,0.1285719766109299,0.0,0.0,202303
012155.OF,2023,3,汇添富成长先锋六个月持有A,0.06374822010091578,0.06374822010091578,0.0,202303
012157.OF,2023,3,汇添富上证50基本面增强A,0.1659787327053323,0.06385783900892472,0.011750046179888108,202303
012159.OF,2022,12,财通资管健康产业A,0.032407357402351115,0.0,0.0,202212
012161.OF,2023,3,安信招信一年持有A,0.03840148736154404,0.019114679487882688,0.031107005343016407,202303
012170.OF,2023,3,华夏永顺一年持有A,0.006963753680717116,0.0,0.006963753680717116,202303
012173.OF,2022,12,国泰兴泽优选一年持有期A,0.032313971422156994,0.014476753862047774,0.017842373648648092,202212
012175.OF,2023,3,易方达稳健增利A,0.13273479398634203,0.06357423852702243,0.0,202303
012178.OF,2023,3,银华富饶精选三年持有,0.225251921495324,0.3058011293955438,0.0,202303
012182.OF,2023,3,广发沪港深精选A,0.04181093300762853,0.04181093300762853,0.0,202303
012184.OF,2022,12,大成创新趋势A,0.020032856717638957,0.03679063140412437,0.0,202212
012188.OF,2023,3,华安优势龙头A,0.16409649501854165,0.10814281503517781,0.0,202303
012193.OF,2023,3,泓德睿诚A,0.12600185266954403,0.09812758773289743,0.0,202303
012195.OF,2022,12,万家瑞泽回报一年持有,0.1048280031855104,0.011701176500453972,0.003203083798816148,202212
012196.OF,2023,3,招商品质生活A,0.08055612263115905,0.0,0.0,202303
012198.OF,2023,3,国金核心资产一年持有A,0.32925059345731506,0.2893804577930573,0.0,202303
012200.OF,2022,12,新华鑫科技3个月滚动持有A,0.07599443228779248,0.0,0.0,202212
012202.OF,2023,3,中加消费优选A,0.04979953334032369,0.08577563742553239,0.0,202303
012206.OF,2023,3,中泰沪深300指数量化优选A,0.06922502261427123,0.05407087080468497,0.0,202303
012212.OF,2023,3,天弘中证高端装备制造增强A,0.03768590769446216,0.0,0.0,202303
012214.OF,2023,3,民生加银核心资产A,0.04392658305977277,0.09261826530387579,0.0,202303
012216.OF,2023,3,红塔红土盛利A,0.015535603674520445,0.0,0.013853014671578356,202303
012218.OF,2023,3,博时乐享A,0.012260663167953262,0.0,0.0,202303
012221.OF,2023,3,瑞达行业轮动A,0.30241670090284883,0.0,0.05106636612540615,202303
012223.OF,2023,3,信澳成长精选A,0.09336755846006037,0.0,0.0,202303
012225.OF,2023,3,嘉实优势精选A,0.23372434992548322,0.09886736838228513,0.0,202303
012227.OF,2022,12,景顺长城港股通全球竞争力A,0.0094842679349765,0.005395511176793642,0.0,202212
012234.OF,2023,3,华安聚弘精选A,0.049527712218751865,0.0868389645085518,0.0,202303
012239.OF,2023,3,惠升优势企业一年持有,0.1038162875360481,0.07560833949629508,0.0,202303
012248.OF,2022,12,大成恒享夏盛一年定开A,0.00859462684222683,0.0066363385153383955,0.002759707896574821,202212
012250.OF,2023,3,安信平衡增利A,0.2225962213421353,0.0,0.15893720177681378,202303
012252.OF,2023,3,安信宏盈18个月持有,0.05154872960111678,0.03778684404715268,0.0,202303
012253.OF,2023,3,鹏扬景润一年持有A,0.010287151108376417,0.010287151108376417,0.0,202303
012255.OF,2023,3,富国高质量,0.11042576269199685,0.25508752013164204,0.0,202303
012256.OF,2023,3,安信丰穗一年持有A,0.03915639915193978,0.0,0.025744904262377664,202303
012258.OF,2022,12,天弘鑫悦成长A,0.05464926044525748,0.04861231914154765,0.0,202212
012260.OF,2023,3,广发睿明优质企业A,0.16276121259808102,0.15587365049742494,0.0,202303
012268.OF,2023,3,浙商智多享稳健A,0.009506733043888516,0.006434991390783945,0.0,202303
012270.OF,2023,3,富国腾享回报6个月滚动持有A,0.011265163055398535,0.005328862537148541,0.0,202303
012272.OF,2023,3,渤海汇金创新价值一年持有,0.09359224309072676,0.0,0.0,202303
012281.OF,2023,3,中欧精益稳健一年持有,0.021494687192586393,0.0067805187119930515,0.0,202303
012282.OF,2023,3,中欧睿智精选一年持有,0.02581833253967342,0.0,0.0,202303
012284.OF,2023,3,光大保德信健康优加A,0.036901586550129095,0.0,0.0,202303
012287.OF,2022,12,东海启航6个月持有A,0.009017707977597593,0.0,0.0,202212
012288.OF,2023,3,泰康沪港深成长A,0.04476161464293094,0.04476161464293094,0.0,202303
012292.OF,2023,3,泰康鼎泰一年持有A,0.08648322788899396,0.08861752410224705,0.0,202303
012294.OF,2023,3,泰康优势精选三年持有期,0.05106398610868381,0.05106398610868381,0.0,202303
012297.OF,2023,3,东兴宸瑞量化A,0.041344110299696875,0.013703711293316467,0.0,202303
012299.OF,2023,3,浦银安盛安裕回报一年持有A,0.015048344221724175,0.007351761910220308,0.00786880890170833,202303
012301.OF,2023,3,易方达核心智造,0.01078943407480618,0.0,0.01078943407480618,202303
012302.OF,2023,3,浦银安盛鑫福A,0.03890405631522309,0.024230253352227903,0.0,202303
012304.OF,2023,3,浦银安盛鑫锐A,0.007195872410666427,0.0,0.009574247708234599,202303
012308.OF,2023,3,国泰价值远见两年封闭运作A,0.15376959305095494,0.15376959305095494,0.0,202303
012312.OF,2023,3,长城兴华优选一年定开A,0.14214963726558164,0.2426424772567839,0.0,202303
012314.OF,2023,3,南方行业领先,0.06434321397787472,0.07841931174213984,0.0,202303
012319.OF,2023,3,西藏东财国证消费电子主题指数增强A,0.12154596620971024,0.0,0.0,202303
012321.OF,2022,12,西藏东财中证云计算与大数据主题指数增强A,0.1310723862052976,0.0,0.0,202212
012328.OF,2023,3,天弘中证新能源指数增强A,0.14078979857486007,0.0,0.0,202303
012332.OF,2023,3,上银鑫尚稳健回报6个月持有A,0.0665529892537661,0.1651604089446659,0.0,202303
012334.OF,2023,3,上银慧尚6个月持有A,0.03595804980379374,0.023253169914835795,0.023382962137954717,202303
012340.OF,2023,3,西藏东财中证食品饮料指数增强A,0.2757896924202873,0.34887115415637054,0.0,202303
012342.OF,2023,3,广发瑞泽精选A,0.1491097046505618,0.0,0.0,202303
012344.OF,2023,3,嘉实领先优势A,0.044352731601822515,0.09207376998714902,0.0,202303
012346.OF,2022,12,易方达港股通成长A,0.0013833178596167847,0.0024647762866510164,0.0,202212
012354.OF,2023,3,南方新能源产业趋势A,0.057717232251580694,0.04997642150801347,0.0,202303
012358.OF,2023,3,汇丰晋信医疗先锋A,0.04604331815248354,0.0,0.0,202303
012364.OF,2023,3,广发中证光伏产业A,0.20436048375026766,0.0,0.0,202303
012366.OF,2023,3,摩根安荣回报A,0.019150723972940414,0.0,0.0,202303
